Timepoint	0m	15m	180m	2880m	5760m	15m	180m	2880m	5760m
AT4G17520.1	0.848781169	0.716873828	1.645444367	0.499775007	1.971760468	0.380535522	0.501114018	0.433890051	0.379672142
"AT3G57570.1;AT3G57570.2"	0.476853355	2.527192948	0.414011017	0.396487509	0.373768799	0.386763989	0.396564471	0.379682226	0.474852018
AT1G23130.1	0.335923979	3.776800337	4.773173936	1.771555674	1.568316127	2.158852123	1.246851188	2.159569757	0.447247279
ATCG00150.1	0.996020937	0.719935556	0.731189119	0.781728953	0.615119404	0.508340054	0.375094775	0.544783445	1.111124153
AT4G31700.1	0.927148622	0.613222769	0.611077706	0.525584029	0.601993677	0.489643009	0.36398956	0.673735187	0.976384074
"AT1G72710.1;AT4G28880.4;AT4G28880.1;AT4G28880.2;AT4G28880.3;AT5G44100.2;AT5G44100.1;AT1G03930.1;AT4G14340.1;AT4G14340.2;AT5G43320.1;AT5G43320.2;AT5G43320.3;AT3G23340.1;AT3G23340.2;AT2G19470.1;AT4G28860.1;AT4G28860.2;AT4G28540.1;AT1G04440.1"	0.620808597	0.739141081	0.711511808	0.632229349	0.662961708	0.597978175	0.761011559	0.649682455	0.579163395
"AT2G44350.4;AT2G44350.2;AT2G44350.1;AT2G44350.3;AT3G60100.3;AT3G60100.2;AT3G60100.1"	0.462169415	0.53648249	0.569149791	0.651551582	0.829513339	0.701693887	0.702490237	0.803104549	0.857437442
AT5G65730.1	1.399691008	2.138087641	3.673015034	0.975441668	1.049859507	2.368444963	0.836685617	1.157482392	1.946895442
"AT2G44120.1;AT2G44120.2;AT3G13580.9;AT3G13580.6;AT3G13580.8;AT3G13580.7;AT3G13580.1;AT3G13580.3;AT3G13580.2;AT3G13580.4;AT3G13580.5"	0.70556654	0.530125729	0.516405633	0.400933961	0.340544826	0.365851807	0.339030413	0.404851397	0.34879837
AT2G17390.1	0.255480106	1.515928793	0.761213785	1.071389583	0.930108913	0.810748758	0.612405106	0.616721004	0.760685455
AT5G35530.1	0.56590415	0.649678489	1.104302013	1.127678463	1.360867807	1.58695639	1.255561231	0.516819203	0.85673776
AT4G02230.1	0.576175059	0.843768397	0.494331722	0.424192467	0.436394926	0.467945922	0.391454096	0.407861615	0.468256598
AT1G07140.1	0.740881333	0.715215235	0.69836759	0.73044129	0.819771683	0.913868659	0.781845192	0.826525064	0.799721546
"AT5G65690.1;AT5G65690.3;AT5G65690.4;AT5G65690.2;AT4G37870.1"	0.615278621	0.653198338	0.401915053	0.30646687	0.260333375	0.393063305	0.423241378	0.37003596	0.388811978
AT2G31670.1	2.341926633	0.742617691	0.639997726	0.620806043	0.966364213	0.820649209	0.595992673	0.729153692	0.654773329
"AT2G34420.1;AT1G29920.1;AT1G29910.1;AT3G27690.2;AT3G27690.1;AT5G54270.1;AT2G34430.1;AT2G05070.1;AT1G29930.1;AT2G05100.1"	2.609197109	1.584483195	1.099050916	1.854850658	2.274313768	1.185120276	1.625441938	1.397238232	1.156403899
AT1G75330.1	0.652818419	0.574808514	0.444737077	0.582385951	0.560171578	0.428645206	0.597643795	0.559760504	0.488060788
AT4G34180.1	4.690874257	2.487545064	0.171678168	4.210633474	0.72141379	4.441853323	1.983488784	3.102763463	2.273976358
"AT3G55400.1;AT3G55400.2"	0.495472936	1.513033154	1.746401961	2.700134082	4.430151227	0.707789836	1.798292299	0.380057406	1.292943404
"AT1G04430.1;AT1G04430.3;AT1G04430.2"	1.06957643	0.771888799	3.412050854	0.663314882	1.836740208	0.467919038	0.455062147	0.491859011	3.102448567
"AT5G23860.1;AT5G23860.2;AT5G62690.1;AT4G20890.1;AT2G29550.1;AT1G75780.1;AT5G62700.1;AT5G12250.1;AT1G20010.1"	0.768378009	0.701806941	0.793164241	0.787649929	0.674020176	0.969315824	0.67966544	0.948958883	0.564373218
AT3G51820.1	0.544806002	0.615220596	0.678490965	0.447805571	0.488418202	0.681529041	0.416450705	0.607453865	0.466767771
"AT5G58140.4;AT5G58140.6;AT5G58140.3;AT5G58140.7;AT5G58140.5;AT5G58140.2;AT5G58140.1"	0.209927007	1.686572403	1.496260099	1.31420447	0.801559401	0.893431906	1.450195289	1.364476047	0.877871653
"AT2G17130.2;AT2G17130.1;AT4G35260.1"	0.357640953	0.457885699	1.09863819	0.454503462	0.607716886	0.536317263	0.498892364	0.591537478	0.543371865
"AT4G14960.2;AT4G14960.1"	1.071037541	1.183164098	1.240203463	1.218871975	1.182693695	1.147889909	1.207416861	0.997341525	0.870211502
"AT2G21330.3;AT2G21330.1;AT4G38970.1"	0.393262266	0.425014738	0.362589137	0.480388861	0.379231478	0.34150948	0.185599843	0.494835117	0.315339187
"AT1G14320.2;AT1G14320.1;AT1G66580.1"	0.840937922	0.806795072	0.497199662	0.754526872	0.38869194	0.332667552	0.637365235	0.366678443	0.390237429
AT1G54630.1	0.648075905	0.65200703	0.924504969	0.749255908	2.279501112	0.672443001	0.671643664	0.752394145	0.61070099
"AT2G46280.2;AT2G46280.1"	0.668182213	0.590487063	0.471708079	0.423751553	0.284976254	0.503612612	0.503544576	0.43235964	0.298581101
"AT5G38470.1;AT5G38470.2"	0.286024947	1.372592537	0.706008043	0.698577866	0.69741736	0.571750535	0.688468032	0.620553331	0.544512591
AT4G03520.1	0.544034115	0.549593821	0.601393159	0.579430629	0.604746792	0.495090019	0.543268657	0.605464197	0.548510625
AT4G22570.1	0.914142762	1.559143023	1.308936879	1.338212985	1.076819343	1.672044865	1.634013677	1.350263568	3.273808534
AT2G20690.1	0.377123098	0.451569282	0.43892767	0.385403414	0.643052595	0.463606552	0.341009336	0.459539619	0.400893859
AT5G45950.1	0.837689585	2.041292269	1.163386547	1.385360017	1.132862702	0.692881757	0.947883583	1.186749339	1.37962174
AT2G21130.1	0.823558071	0.651363913	0.526282987	0.795416647	0.623693125	0.712302144	0.560582682	0.747088114	0.593981849
"AT1G52400.3;AT1G52400.1"	4.009298119	0.321242961	3.122642717	1.825043016	1.528964354	2.66492785	1.582368084	2.720923786	0.97465663
AT2G18040.1	4.909621802	0.717033113	1.332861818	0.58975422	0.821809754	0.742805109	1.01173359	0.640450523	0.848800221
"AT3G23570.2;AT3G23570.1;AT3G23570.3"	0.425135691	0.489081982	0.404999307	0.461974951	0.649549671	0.610910228	0.537450439	0.731077178	0.657687185
"AT5G42100.1;AT5G42100.2"	0.760793381	1.097926328	0.821527523	0.603632895	0.576760612	0.537709696	0.767766751	0.84217055	0.902655288
"AT3G61430.1;AT3G61430.2"	1.703270119	2.198411414	2.019320314	2.470457719	2.576192023	2.53122984	2.458814579	2.072846771	2.245736375
"AT3G13460.2;AT3G13460.4;AT3G13460.3;AT3G13460.1"	0.655598519	1.381383105	0.840818582	2.700205146	0.369440832	0.630818024	4.882165462	0.611490802	0.576362409
AT5G54810.1	0.336016724	0.453534489	1.121518313	0.517388709	1.105276998	0.384993068	0.654980101	0.555566637	0.765624917
"AT4G33520.3;AT4G33520.1;AT4G33520.4;AT4G33520.2"	0.886049891	1.070839242	1.944459776	0.721375499	1.009650507	0.555007448	0.761550206	0.751370046	0.869759791
AT2G05310.1	0.918267016	0.800989688	0.739787203	0.88946955	0.923552343	1.344508765	0.879256457	0.995923044	0.832787963
"AT5G08300.1;AT5G23250.3;AT5G23250.1;AT5G23250.2"	1.115614463	0.776923477	0.574583528	0.696052722	1.726488162	1.15014721	0.95617554	1.012806099	0.662781441
"AT4G33510.1;AT4G33510.2;AT1G22410.1;AT4G39980.1"	0.570361688	0.626436747	0.675302475	0.589307787	0.51437107	0.625978139	0.395728152	0.568684057	0.63869739
"AT5G46290.2;AT5G46290.1"	0.675190066	0.894653058	0.588781224	0.778632375	0.559766184	0.744001472	0.576713537	0.903905182	2.259350164
"AT3G59870.1;AT2G43945.1"	0.900927633	0.950816364	0.813537039	1.435042048	1.571738964	0.917677936	0.968350102	1.014907843	0.920059907
"AT3G09620.2;AT3G09620.1;AT1G20920.1;AT1G20920.5;AT1G20920.7;AT1G20920.3;AT1G20920.2;AT1G20920.6;AT1G20920.4"	0.917886592	0.750174347	0.708899578	0.678679541	0.673887219	0.571507324	0.557655976	0.620135221	0.637202491
AT2G19520.1	0.370849323	0.944341956	0.749713488	0.987121053	0.835772145	0.773898706	0.365766586	0.708991926	0.604833688
"AT3G11250.1;AT3G09200.1;AT3G09200.2"	1.420123091	0.800999588	0.390389813	0.568664761	1.268373396	0.552735064	3.656914963	1.672163926	0.890449858
"AT4G13940.3;AT4G13940.1;AT4G13940.4;AT4G13940.2"	0.256319543	0.679861413	0.544202101	0.365536973	0.543145453	0.368650896	0.600981387	0.93683302	0.389526302
"AT3G27690.2;AT3G27690.1"	0.933781503	1.083589217	1.067180296	1.140127253	1.009066732	0.930837525	0.875438698	0.831891435	0.864246446
AT2G43570.1	9.54102509	0.410542249	0.483519298	0.730302478	0.324315699	11.5933664	0.453108227	0.688348867	0.520218632
"AT2G27710.1;AT2G27710.2;AT2G27710.3"	0.568986522	0.546796031	0.487453512	0.457031932	0.397206902	0.381872374	0.38026186	0.415327005	0.40389856
"AT5G22770.5;AT5G22770.1;AT5G22770.4;AT5G22770.6;AT5G22770.2;AT5G22770.3;AT5G22780.2;AT5G22780.1"	0.959318168	0.675548503	0.506694869	0.721305245	0.911340541	1.307697374	0.648019864	0.606040374	0.730831222
AT1G15690.1	0.677462574	0.895380237	0.609620533	0.945823485	0.562622237	0.535266448	0.553267842	0.573248578	0.516831571
AT5G66910.1	1.067981087	1.190037813	1.154323825	1.212704607	1.116509214	0.992363443	1.078573764	0.975078394	1.035771491
AT4G38680.1	0.954228712	1.019140612	1.046824346	0.935675075	1.017272972	0.903260921	0.889705284	0.781810255	0.761694004
"AT2G27720.2;AT2G27720.4;AT2G27720.1;AT2G27720.3"	0.572932761	0.619089678	0.605155003	0.526868531	0.416834067	0.403129953	0.403878943	0.790094221	0.461558136
AT3G02040.1	1.931302323	2.232757297	2.089901303	2.660658835	2.224994563	2.147981391	2.273098586	2.098540974	2.212946126
AT3G62600.1	0.832655992	0.760449037	0.432662621	0.985854212	0.534522474	0.365616775	0.902796043	0.598300698	0.483301443
"AT3G15010.1;AT3G15010.2"	0.858368594	1.331401201	2.119739708	2.0266686	2.045377757	0.860572855	1.873721746	0.632733805	1.66440119
"AT5G58575.2;AT5G58575.1"	1.904966739	2.545328567	3.127845386	1.724743714	2.335734357	1.909697017	2.037942008	2.170037058	2.953063834
"AT5G39300.1;AT5G39280.1"	2.677617996	1.511226824	2.678099786	2.794718902	2.759123932	2.974678263	1.562459296	3.216907105	1.844258471
"AT1G09890.3;AT1G09890.5;AT1G09890.1;AT1G09890.4;AT1G09890.2"	0.577093751	0.631589527	0.568969673	0.549679615	0.529868351	0.43960279	0.477423155	0.542950244	0.52095854
AT2G39910.1	0.998658199	1.205386088	1.126851403	1.310331322	2.154908724	1.469083048	1.214953707	3.922519169	2.009963435
AT3G17020.1	0.453722417	0.602052119	0.492458054	0.700298417	0.720731171	0.706218395	0.861698128	0.780641835	0.711693186
"AT1G63970.1;AT1G63970.2"	1.215682172	0.276014079	0.923147213	0.206703357	0.422398205	0.282703731	0.706865242	0.462775069	0.343501251
"AT1G76100.1;AT1G76100.2"	0.737111822	0.684200811	0.468626753	0.758053748	0.881062706	0.786759813	0.794282743	0.863929763	0.851730946
AT2G17210.1	4.422499561	4.112072175	3.750412611	3.813271633	4.257815808	3.428721486	3.945541654	5.290124638	3.863578342
"AT4G11220.1;AT4G23630.1;AT4G23630.2"	0.345630949	0.595798699	0.412222317	0.525284615	0.431855291	0.425243935	0.388577375	0.466792022	0.445362599
"AT2G37080.3;AT2G37080.1;AT2G37080.2"	1.496967615	1.500502074	1.346560053	1.509150695	1.225000421	1.292107511	1.121122656	1.150520161	1.152243708
AT1G77590.1	0.472584735	1.137583729	0.657707996	0.798909094	0.601613791	0.656854251	0.880635181	0.61696765	0.9299958
"AT1G44835.1;AT1G44835.2"	0.419012051	2.113670942	1.315021752	2.158890353	1.575907775	2.351002174	1.953092579	2.444870711	1.24319235
"AT5G48790.1;AT5G48790.3;AT5G48790.2"	1.034529088	1.10666867	1.097892145	1.111000247	1.217921241	1.185005286	1.097010762	1.910759706	1.308693886
AT2G35190.1	0.841209217	0.945243101	0.923088092	0.736617378	0.657370314	0.644891177	0.661205188	0.69981133	0.626225736
"AT4G27230.1;AT4G27230.2;AT1G51060.1;AT5G54640.1"	1.080103507	2.27197951	0.955804977	2.071061915	0.964292663	0.907028413	2.745324002	0.890230102	2.01474681
AT5G61890.1	26.09196891	21.32705217	27.13265991	25.05096495	25.91490249	30.39206112	27.88003338	25.55127045	20.53494277
AT5G56950.1	0.551650465	0.594699762	1.64105195	0.628696687	0.712398547	0.44955439	2.254588736	1.639848067	0.303060036
AT2G40660.1	0.477454945	0.798324537	1.22267968	0.983967218	0.692659489	0.739345733	0.752119402	0.588588348	0.677590444
"AT3G13800.3;AT3G13800.1;AT3G13800.2;AT3G13800.4"	0.782388882	0.898379691	0.869717988	0.692838036	0.573412817	0.586614392	0.579470843	0.644974918	0.588638813
AT4G12330.1	11.47135005	15.31727192	13.63052353	15.41377523	14.20165177	12.99351368	12.40117617	14.83865775	12.36391408
AT1G22530.1	4.249389132	4.739993142	4.773909361	5.859125915	5.979108099	6.298950071	6.519697678	5.113519851	5.204380237
"AT5G44340.1;AT4G20890.1;AT1G20010.1"	0.680894823	2.133545137	0.460597903	1.09472285	0.770073301	0.578309048	0.992306805	0.474487547	0.447648814
AT3G58990.1	0.332549438	0.404317427	0.849039115	0.369840186	0.492367916	0.374496019	0.483486296	0.402475251	0.511108073
"AT3G23300.2;AT3G23300.1;AT4G14360.1;AT4G14360.2"	1.128636261	0.665626009	0.755789331	0.511479944	0.706466001	0.496672349	0.420594264	0.456620817	1.320104317
"AT2G35370.1;AT1G32470.1"	0.569414216	0.55964192	0.48481892	0.537100788	0.549022577	0.46769069	0.461219738	0.565245882	0.523362147
"AT1G21850.1;AT1G76160.1;AT1G21860.1"	0.542091353	0.609999471	0.69396676	0.571904488	0.54054352	0.619601967	0.658726462	0.548632552	0.525408472
"AT5G66040.1;AT5G66040.2"	2.265287105	1.23499214	0.845201092	0.876801907	1.144493023	1.579939836	1.659737327	1.988651171	1.595962105
"AT2G01250.1;AT2G01250.2"	0.435302823	3.21689974	6.135764897	3.534803729	4.806398	4.436821705	2.159511567	1.630588925	3.010756388
"AT4G14960.2;AT1G50010.1;AT5G19780.1;AT1G64740.1;AT1G04820.1;AT5G19770.1"	0.783106068	1.077720512	0.90012728	0.791961085	2.174521107	0.796834341	0.715615358	0.65667016	0.737866707
AT5G13850.1	0.501776894	0.804943889	0.757619533	0.610798522	0.75664291	0.563866522	0.824351787	0.531036031	0.637670182
AT2G05070.1	0.812156371	1.130571424	0.774192784	1.242417048	0.724581245	1.130093528	1.062838737	1.050025303	1.042060498
"AT3G15640.2;AT3G15640.1"	0.38438298	0.523120501	0.448065465	0.491131538	0.547809492	0.584948306	0.478616749	0.670227029	0.554383982
"AT1G75780.1;AT5G12250.1;AT1G20010.1"	0.542306411	1.016335307	1.267037681	1.079979139	1.523252011	0.399713853	2.167213835	0.317774631	1.023342114
"AT4G22010.1;AT1G41830.1"	0.57983383	0.683388035	0.660133891	0.64200858	0.624272927	0.711607861	0.763524056	0.67456507	0.672003187
AT3G18035.1	0.698415468	0.918428637	0.607276154	0.9468433	1.093455639	0.878505047	0.895912601	0.853507145	0.946475156
"AT3G15950.1;AT3G15950.4;AT3G15950.2;AT3G15950.3;AT3G15950.5"	2.007882485	7.521602542	4.669800765	9.404961967	10.71997747	10.14013106	6.182231634	8.282964026	13.65375221
AT3G17810.1	1.91882441	0.535918416	1.714935432	1.084652469	3.201687797	1.214891356	1.907382193	1.536567554	1.976636467
"AT5G20160.1;AT5G20160.2;AT4G22380.1"	0.564330252	0.479183977	0.690869542	0.369972419	0.469027902	0.384700744	0.332101444	0.371451269	0.429692398
"AT3G22120.2;AT3G22120.1;AT4G15160.2;AT4G15160.1"	0.459158747	0.556615731	0.606434313	0.530766382	0.617336131	0.601297177	0.605482229	0.653496613	0.701375448
AT5G66190.1	0.522579052	0.506351001	0.593721035	0.485552258	0.481639723	0.405193828	0.420460118	0.482788119	0.426709554
AT4G11220.1	0.358603871	0.785793501	0.452009875	1.038729245	0.459820295	0.405774739	0.41885947	0.453748139	0.460151991
AT5G59870.1	1.046799246	0.921848687	0.96045184	0.717830246	0.832467793	0.745684704	1.553263261	0.89914097	0.691952563
"AT1G52220.4;AT1G52220.1"	0.863387411	0.776431959	0.815548796	1.034362629	0.780788158	0.898715746	1.038459354	0.942191925	0.792991145
"AT3G49120.1;AT3G49110.1"	0.378904719	0.170716679	1.478649657	0.578754621	1.261235469	0.908805509	2.115002235	1.096200856	1.318174047
AT3G02110.1	1.686272369	3.325811508	2.557149758	2.42052261	3.581240639	3.436604195	2.320268566	2.967932044	2.675267914
AT3G13470.1	0.693527413	0.486501713	0.710558345	0.702230056	0.845860882	0.618178092	1.451110587	0.674662871	0.885154584
AT1G52510.1	0.753377577	0.806685906	1.021078744	0.781479815	0.972245286	0.858286013	0.619966204	0.738164092	0.846470437
AT3G46510.1	2.127605898	6.080239424	1.403806077	1.341338599	1.119349649	1.800500539	0.9560849	0.87617955	1.027040639
AT5G20500.1	0.539255549	1.284933815	0.833891993	0.637983508	0.603292265	0.473467245	0.511862387	0.405204051	0.622275529
AT3G02010.1	2.817106786	4.046592136	4.694683275	4.007012781	3.864368884	3.427943708	3.067160638	3.489318742	3.324499022
"AT1G31180.2;AT1G31180.1;AT1G80560.1"	0.323851522	0.652965827	0.556075569	0.590633065	0.448158888	0.656803052	0.414135539	1.004854328	0.429026872
AT1G60950.1	0.235213744	0.563937097	0.459635653	0.368542966	0.392371501	0.367197168	0.429822571	0.417238355	0.355688412
"AT3G11250.1;AT3G09200.1"	0.483930507	0.775458306	3.342955658	0.712481855	0.702548224	0.513822049	0.816368829	1.206341852	1.088317241
AT5G10360.1	0.562520833	0.893751266	0.464544283	0.536340162	1.451061449	0.354778651	0.4800405	1.527516445	0.318241573
"AT3G12110.1;AT3G46520.1;AT3G46520.2;AT5G09810.1;AT2G42100.1;AT3G53750.1;AT3G53750.2;AT2G37620.1;AT2G37620.3;AT2G37620.2;AT2G37620.4;AT5G59370.2;AT5G59370.1"	0.542770082	0.56331774	0.516641565	0.69364747	0.687774017	0.636908311	0.72725081	0.605682634	0.594398595
"AT3G11510.1;AT2G36160.1"	0.964254833	0.26660168	1.103557731	0.816688288	2.445322284	1.154943726	0.882919734	0.953543813	1.075175629
"AT4G35090.1;AT4G35090.2"	0.404139346	0.479445802	0.425436202	0.595112647	0.41477717	0.309770997	1.835272502	0.398341651	0.282500637
"AT5G02500.1;AT3G09440.3;AT3G09440.2;AT3G09440.4;AT3G09440.1"	0.504805279	0.539577059	0.491701664	0.433096658	0.33999553	0.256951591	0.306691263	0.358196679	0.355105807
"AT5G23860.1;AT5G23860.2;AT2G29550.1;AT1G75780.1"	1.07637947	0.890709554	1.132477891	0.959648742	1.690581905	1.190523412	1.189595601	0.923108296	0.927001
AT1G10980.1	3.786511797	3.991732944	3.739195486	4.451690173	3.922739087	3.623431081	4.295766387	3.387151108	3.243918903
"AT1G02500.1;AT1G02500.2;AT4G01850.2;AT4G01850.1"	0.610237447	0.935066279	0.627333966	5.052005194	0.439101867	0.597980516	0.827004882	1.396075466	0.405959435
"AT5G11520.1;AT5G19550.1"	0.997069857	0.352734212	0.627843726	0.663649455	0.678574449	0.63956484	0.45042133	0.457741426	0.35531904
AT5G64300.1	0.395550634	0.705384606	0.686285327	0.499044145	0.641253709	0.601549209	0.411365991	0.73624704	0.72582291
AT1G78060.1	0.59535927	0.604744256	0.542014618	0.679585487	0.808712432	0.885732982	0.712591635	0.8590771	1.030845319
AT2G41220.1	0.144274491	0.356670963	2.052965476	0.43639292	0.539906023	1.278818126	0.313625001	0.540011427	0.68071737
"AT1G21630.2;AT1G21630.3;AT1G21630.1;AT1G21630.4"	0.230827987	0.560953212	0.634972626	0.682302402	0.844213152	0.861579075	0.619131424	0.691273689	1.178944643
"AT3G14940.1;AT3G14940.2"	0.393519353	0.457347071	0.495941291	0.388893157	0.361683216	0.327924059	0.355013305	0.392531645	0.261683522
AT2G02740.1	0.87135807	0.758792406	0.651048289	1.144182305	4.848730097	0.7877897	0.684823815	1.426322986	0.733460399
"AT1G01910.1;AT1G01910.4;AT1G01910.3;AT1G01910.2;AT1G01910.5"	0.630273623	1.329626479	0.385015432	0.632722056	0.780419874	0.379017109	1.600561848	1.286469432	0.708643303
AT5G08270.1	1.594434776	0.816391776	0.87271448	0.780868275	0.83646656	1.194604203	0.863570775	0.543118957	0.845837804
"AT2G34220.1;AT2G34220.2"	0.630200056	0.679955218	0.738491807	0.648783408	0.566875404	0.522029815	1.220108623	0.644794907	1.100272958
AT3G20680.1	1.070266109	1.811114393	0.800592656	0.851634089	0.749787414	1.161208455	0.76627445	1.145661809	0.862278061
"AT1G56500.3;AT1G56500.1"	1.260491461	0.99940901	0.77591316	1.252048367	0.539196755	0.632182151	2.397566876	0.566638639	0.583595122
AT4G16060.1	0.439571517	2.608460901	1.563678172	1.916625906	2.801787613	1.877215359	2.525645878	1.815572957	1.474819904
"AT5G16510.2;AT5G16510.1"	0.341946991	0.67292293	0.368470243	1.793908537	1.155273366	0.940045058	0.749561038	0.717670907	0.566733902
"AT4G33350.1;AT4G33350.2"	3.139164115	1.073892344	0.94625535	1.07179725	1.057220381	0.983514663	1.663485144	0.913368569	1.091053521
"AT2G17200.1;AT2G17190.1"	6.601352344	1.019742895	1.939574209	2.498677326	2.081839095	1.648798204	1.611309198	2.112660904	1.557114411
"AT2G16570.1;AT4G34740.1"	3.304571581	2.131220314	2.804771304	2.742129987	3.804295861	4.176701682	3.754287301	4.31211539	4.603009292
AT1G70320.1	0.12887554	0.560746198	0.683746828	0.54098857	0.451721464	0.30061592	0.315831561	0.272556258	0.640241366
"AT4G15210.4;AT4G15210.1;AT4G15210.3;AT4G15210.2"	0.073448484	1.195055725	0.613609789	2.340948846	0.675267361	0.546332622	0.326501731	0.617226134	0.704814797
AT2G39020.1	0.437488639	1.929967332	0.464451831	1.81546772	1.565603734	14.43825271	0.610417758	1.646139442	0.774802385
"AT5G19140.2;AT5G19140.1"	0.716533709	0.769231631	4.841090328	3.000852417	0.898614887	0.932825305	0.819119852	3.207300427	0.958810353
AT5G19860.1	2.416378136	0.755603487	0.556082987	1.076002456	3.053394553	1.301712694	3.832413446	1.326189647	1.175925589
AT1G01470.1	0.147778061	0.572924204	0.216166373	0.280835562	0.406192757	2.32461297	0.340122053	0.460586391	0.442547825
"AT3G16470.2;AT3G16470.1;AT3G16470.4"	0.66622227	0.647058727	0.733822836	1.457641773	2.414012757	2.233896313	2.743068889	2.451206106	2.955274049
"AT3G14415.3;AT3G14415.2;AT3G14415.1;AT4G18360.2;AT4G18360.4;AT4G18360.3;AT4G18360.1;AT3G14420.4;AT3G14420.3;AT3G14420.1;AT3G14420.2"	0.451990974	0.519351965	0.599836271	0.650009473	0.717651475	0.621871136	0.60991865	0.685628141	0.546593756
