ProteinGroup	Bin	TP0HS	TP24HS	TP1R	TP2R	TP4R	TP8R	TP0HSsdev	TP24HSsdev	TP1Rsdev	TP2Rsdev	TP4Rsdev	TP8Rsdev	Anova	HCluster
Cre12.g515850.t1.p1	28.1	0.456159203	-0.345229783	-0.048785471	-1.493375223	-0.356185991	0.734591645	0.195751657	1.244637452	0.061437886	1.57030006	1.349573362	0.299853848	0.00158316	1360.1358.1355.1349.1344.1331.1323.1302.1261.601
Cre17.g701700.t1.p1	11.1.015	0.253238202	0.412737782	0.371424437	-0.078348529	-0.007427967	-0.085845671	0.271788862	0.275213823	0.360553257	0.236618168	0.115545698	0.261541877	7.3e-05	1360.1359.1357.1354.1346.1335.1329.1304.1270.1155.1069.1036.602
Cre06.g267850.t1.p1	35.2	-0.775409011	1.526352447	0.370022419	1.150591928	0.844270347	1.645691353	1.722350856	0.496620423	1.241795936	0.198225161	1.440963944	0.424403527	0.007465773	1360.1359.1342.1337.1327.1272.603
Cre01.g063700.t1.p1	8.1.1.01	-0.331511409	-0.128948335	-0.249514858	-0.148851792	-0.527603128	0.003908458	0.273539	0.399023335	0.52165125	0.305344704	0.719266649	0.203528874	0.045336942	1360.1359.1357.1354.1346.1335.1291.1233.1025.604
Cre10.g438550.t1.p1	29.3.3	-0.287693405	0.594541242	0.48363435	0.400150367	0.190952132	0.275607106	0.359947152	0.107619653	0.169259647	0.168113866	0.413835969	0.201168757	5.99e-07	1360.1359.1357.1350.1347.1339.1310.1249.1132.1094.978.605
Cre16.g685550.t1.p1	13.1.5.3.01	-0.34307693	0.316580058	0.21157971	0.264668728	0.258646474	0.24022275	0.135046947	0.126731672	0.153521789	0.145397846	0.131988102	0.046153043	9.1e-15	1360.1359.1357.1350.1306.1296.1234.1166.1039.996.871.606
Cre17.g729800.t1.p1	31.2.5	0.573619474	-0.430769563	0.167496092	-0.194151906	-0.02514924	0.077794737	0.445698415	0.509007032	0.200864483	0.360365296	0.339484281	0.699580853	0.015626026	1360.1358.1356.1336.1330.1294.1195.1074.607
Cre17.g729800.t1.p1	29.3.3	0.573619474	-0.430769563	0.167496092	-0.194151906	-0.02514924	0.077794737	0.445698415	0.509007032	0.200864483	0.360365296	0.339484281	0.699580853	0.015626026	1360.1358.1356.1336.1330.1294.1195.1074.607
Cre12.g537800.t1.p1	29.2.1.2.2.07	0.008210282	-0.34853971	-0.25898484	-0.08878661	-0.067060318	0.168099597	0.159786296	0.155085634	0.138822207	0.277005297	0.117096677	0.15507542	6.93e-14	1360.1358.1356.1351.1315.1269.1222.1153.1131.952.701.608
Cre10.g447100.t1.p1	35.2	-0.183096854	0.282331001	0.317593279	0.476579776	0.463976642	0.277712569	0.510346968	0.452845161	0.298944742	0.351830716	0.455817353	0.34049057	0.005631634	1360.1359.1357.1350.1306.1236.1192.1076.934.910.609
Cre09.g394450.t1.p1	30.5	-0.12305347	0.457814513	0.357217843	0.545534857	0.586152348	0.439091418	0.180536234	0.315808878	0.494765246	0.336021386	0.113172345	0.20856628	2.23e-05	1360.1359.1357.1350.1306.1236.1192.1076.934.910.770.610
Cre02.g126450.t1.p1	29.2.1.2.2.024	-0.083646431	-0.336668774	-0.207123575	-0.25055919	-0.156207675	-0.052551512	0.202132648	0.215127851	0.284062314	0.266458783	0.15227662	0.221484474	0.003047979	1360.1358.1356.1351.1315.1282.1191.1072.1007.840.611
Cre02.g126450.t1.p1	29.2.2	-0.083646431	-0.336668774	-0.207123575	-0.25055919	-0.156207675	-0.052551512	0.202132648	0.215127851	0.284062314	0.266458783	0.15227662	0.221484474	0.003047979	1360.1358.1356.1351.1315.1282.1191.1072.1007.840.611
Cre13.g577950.t1.p1	27.3.71	-1.768342238	-0.600676269	0.588191416	0.41819732	0.492671076	0.392446637	2.337210986	1.506296238	0.19878874	0.515895413	0.239197659	0.233527881	0.046047495	1360.1359.1342.1337.1317.1295.1281.612
Cre29.g778850.t1.p1	13.1.4.1	0.019936713	0.160336011	0.147247664	0.105493297	0.202537201	0.302854018	0.077050319	0.084791014	0.073785523	0.156401903	0.099777526	0.169256072	0.000156979	1360.1359.1357.1354.1353.1328.1322.1252.1221.1077.959.784.613
Cre06.g298650.t1.p1	29.2.3	-0.094511978	0.021973241	0.054330571	0.045449164	0.171327144	0.182646966	0.087861798	0.15151715	0.135005445	0.121531689	0.150766606	0.114240796	1.47e-08	1360.1359.1357.1354.1353.1328.1322.1252.1221.1077.959.795.764.730.614
Cre12.g488850.t1.p1	31.4	-0.651310968	-0.292368989	0.43607818	0.539505916	-0.11122549	-0.316826384	0.806227811	0.796718629	0.236092176	0.254968536	0.650873981	1.015812069	0.007806094	1360.1359.1357.1350.1347.1321.1283.1197.1086.615
Cre10.g433950.t1.p1	1.1.2.2	-0.19477571	0.169091422	0.150585693	0.122556207	-0.103197209	-0.431630068	0.077241638	0.058025631	0.11565104	0.06715878	0.06068851	0.067279682	0.0	1360.1359.1357.1354.1346.1335.1329.1304.1284.1279.1156.1102.966.826.616
Cre12.g529950.t1.p1	29.2.3	-0.047002716	0.070107767	0.018077912	-0.016932768	0.143760818	0.368538416	0.172175965	0.105240269	0.103666275	0.147417201	0.211253571	0.155896566	6.87e-06	1360.1358.1356.1351.1315.1282.1227.1134.1040.904.816.617
Cre07.g356350.t1.p1	16.1.1.01	0.128189755	-0.264052313	-0.494399259	-0.559171063	-0.462120892	-0.17079044	0.056447949	0.180307109	0.192955028	0.175605712	0.16132781	0.216235964	7.67e-11	1360.1358.1356.1336.1330.1325.1285.1111.1010.822.618
Cre01.g066650.t1.p1	29.5.11.20	0.050900101	0.278775727	0.236450672	0.370495872	0.458686467	0.305357163	0.33292426	0.261735659	0.248031985	0.235074425	0.160101838	0.197024281	0.012447295	1360.1359.1357.1354.1353.1328.1263.1213.1098.1079.974.815.749.619
Cre02.g089100.t1.p1	31.4	-0.073277024	-0.054784299	-0.183962388	-0.016893433	-0.697037233	-0.117942007	0.127233278	0.140903557	0.217614136	0.139970539	1.058522869	0.336012088	0.035715171	1360.1359.1357.1354.1346.1335.1291.1233.1210.1162.620
Cre06.g300700.t1.p1	35.2	-0.217521648	0.104268715	-0.02164286	-0.068006255	-0.224772912	0.042387097	0.14350481	0.209508482	0.098662344	0.19142371	0.240483781	0.138429379	0.000891834	1360.1359.1357.1354.1346.1335.1291.1233.1025.921.621
Cre19.g752750.t1.p1	23.1.2.07	0.018166239	0.122994572	0.371690062	0.580990145	0.281151692	0.273492382	0.087388824	0.470783902	0.389883201	0.343070627	0.307912894	0.139123847	0.035556141	1360.1359.1357.1350.1306.1296.1286.1201.1150.931.622
Cre09.g391753.t1.p1	35.2	-0.633722692	-0.807068191	-0.833752703	-2.464546193	-1.565163469	-0.765176426	0.221746831	0.79722323	0.547992956	1.887524489	0.791655787	0.224333882	0.046975446	1360.1358.1355.1349.1344.1331.1323.1302.1261.1230.623
Cre01.g015600.t1.p1	29.2	-1.602829192	-0.074500059	-0.185225461	0.351732121	-0.268776798	0.058776487	2.191899187	1.05153019	0.847127042	0.792881133	0.795345068	0.405825569	0.042271577	1360.1359.1342.1337.1317.1295.1247.1169.624
Cre11.g468950.t1.p1	9.05	-0.270324334	-0.707558939	-0.680931947	-0.692537085	-0.577973501	-0.537052248	0.075119479	0.158836916	0.120537756	0.117401305	0.194251345	0.127032818	4.98e-07	1360.1358.1356.1336.1330.1325.1285.1237.1157.925.774.625
Cre06.g261450.t1.p1	27.3.53	0.076148105	-0.168668426	-0.153446256	-0.147119834	-0.163638211	0.000885154	0.15691306	0.088682513	0.193009618	0.225405202	0.167661653	0.088153064	3.93e-05	1360.1358.1356.1336.1262.1154.1052.961.729.626
Cre16.g682300.t1.p1	29.2.1.2.1.026	0.045160517	-0.251769521	-0.051204866	-0.206031922	-0.152746253	0.026050631	0.245966289	0.278805325	0.618260385	0.217404202	0.187455627	0.250524407	0.047822464	1360.1358.1356.1336.1262.1154.1052.917.627
Cre11.g476750.t1.p1	1.1.5.03	-0.295923397	-0.17870777	-0.173472448	-0.222665927	-0.241959469	-0.255049003	0.136951511	0.07154687	0.054793244	0.095771413	0.060905154	0.07116371	0.000254607	1360.1359.1357.1354.1346.1307.1212.1147.1091.854.776.628
Cre01.g007700.t1.p1	29.5	0.007911272	0.711144816	0.513168848	0.597139111	0.732935141	0.776014414	0.457595394	0.580817354	0.513776554	0.596923169	0.366355586	0.684335372	0.011209281	1360.1359.1357.1350.1347.1339.1299.1259.1200.1088.926.629
Cre15.g647200.t1.p1	30.5	-0.350174754	-0.315571635	-0.270194276	-0.593447465	-0.166093497	-0.146232546	0.028869424	0.137842552	0.08547011	0.226259765	0.146485469	0.059740419	0.026331981	1360.1358.1356.1351.1315.1282.1227.1134.928.630
Cre12.g521200.t1.p1	28.1	-1.435804295	-1.537489411	-2.569074303	-0.630394342	-0.87355893	1.797257248	1.217588831	1.130119495	0.434603674	1.254912752	0.573193892	1.715697224	0.015410225	1360.1358.1355.1349.1344.1333.631
Cre34.g783750.t1.p1	35.2	0.84952561	0.602625971	0.321659628	0.385512506	0.381975546	0.633728287	0.201831786	0.09612646	0.114093045	0.200031464	0.063531195	0.156122443	0.000408475	1360.1358.1356.1336.1330.1325.1285.1111.1010.935.632
Cre02.g082200.t1.p1;Cre02.g082250.t1.p1	13.1.3.6.1.04	-0.052341324	0.157805164	0.228127321	0.258933888	0.504654818	0.534858451	0.186486817	0.264862835	0.149040394	0.206096274	0.17707989	0.173498327	8.48e-05	1360.1359.1357.1354.1353.1328.1322.1278.1229.1121.940.830.633
Cre06.g257150.t1.p1	29.2.1.2.2.0537	-0.06427414	-0.471631069	-0.129787407	-0.120232888	0.079456556	0.534023744	0.164981574	0.224417266	0.023934695	0.246624012	0.2249046	0.13958147	1.39e-05	1360.1358.1356.1351.1338.1312.1301.1238.1125.1093.634
Cre09.g393150.t1.p1	15.2	0.171918492	-1.286746393	-1.400219613	-1.364599624	-1.293515184	-1.110672682	0.06903554	0.101546874	0.118704997	0.061848355	0.101785829	0.28850801	0.0	1360.1358.1355.1349.1341.1275.1260.1246.1172.1092.635
Cre12.g486900.t1.p1	12.4	-0.159974171	-0.972337787	-0.457561733	-0.869497059	-0.947838131	-0.357485195	0.475919929	1.051071698	0.421992496	0.328731835	0.357527386	0.338852506	0.012559565	1360.1358.1356.1336.1330.1294.1216.1159.636
Cre03.g175400.t1.p1	4.1.03	-0.23128674	-0.342776453	-0.371425618	-0.350414873	-0.489619795	-0.488583664	0.116639469	0.110148883	0.084487996	0.085399273	0.046767698	0.250413047	0.00126551	1360.1358.1356.1336.1262.1189.905.823.637
Cre03.g189400.t1.p1	29.1.011	-0.182990341	-0.053299157	0.123419304	0.190306401	0.114082047	0.105243403	0.205335745	0.201525591	0.298830988	0.307290579	0.253775587	0.187455177	0.022559809	1360.1359.1357.1354.1353.1328.1263.1213.1098.1079.988.638
Cre16.g695300.t1.p1	35.2	-0.103920673	-0.486937339	-0.510518482	-0.343859452	0.089463398	0.054363094	0.249169721	0.181322277	0.144595577	0.280366686	0.898279717	0.623012664	0.013512466	1360.1358.1356.1351.1338.1324.1257.1181.1137.1104.960.639
Cre05.g233050.t1.p1	31.6.1.10	-0.288347271	-0.275757751	-0.114037906	0.087730767	0.251394064	0.238252107	0.125037892	0.220482181	0.144883195	0.084807525	0.088812793	0.069736532	0.0	1360.1359.1357.1354.1353.1328.1322.1278.1229.1121.771.640
Cre09.g416800.t1.p1	35.2	-0.334538381	0.054574	-0.023182415	0.032062288	0.206643184	0.237717868	0.10527028	0.130727277	0.072268352	0.125942391	0.094589298	0.085367601	1.97e-11	1360.1359.1357.1354.1353.1328.1322.1278.1229.1138.1065.973.847.641
Cre01.g035350.t1.p1	11.8.07	-0.66485477	-0.017007526	0.031572342	0.043169131	0.117282895	0.011026102	0.173093214	0.121120395	0.08890211	0.095981446	0.080875978	0.176976109	0.0	1360.1359.1357.1350.1306.1236.1192.944.913.831.642
Cre12.g530650.t1.p1	12.2.02	-0.249887379	0.280627432	0.264291228	0.106974635	0.212639959	0.374940119	0.33136096	0.169523662	0.283493296	0.326530298	0.230280072	0.288068762	1.61e-07	1360.1359.1357.1354.1353.1328.1322.1278.1229.1138.1128.868.643
Cre07.g323600.t1.p1	35.2	-1.044156357	0.279624204	-0.183815841	0.110078164	-0.072079793	0.151078059	0.367472516	0.20882602	0.738386784	0.275728742	0.196189015	0.384253828	0.000445382	1360.1359.1357.1350.1347.1339.1299.1293.1264.1187.1112.979.644
Cre12.g494050.t1.p1	29.2.2	-0.035366046	-0.308436559	-0.262920804	-0.303567179	-0.17425763	0.054907639	0.097284141	0.129021832	0.123347564	0.36655293	0.159609287	0.220319272	9e-08	1360.1358.1356.1351.1315.1282.1191.1072.1034.846.777.704.645
Cre12.g494050.t1.p1	29.2.1.2.2.09	-0.035366046	-0.308436559	-0.262920804	-0.303567179	-0.17425763	0.054907639	0.097284141	0.129021832	0.123347564	0.36655293	0.159609287	0.220319272	9e-08	1360.1358.1356.1351.1315.1282.1191.1072.1034.846.777.704.645
Cre01.g004950.t1.p1	35.2	-0.271212279	0.893523768	0.737613674	0.898577708	0.696511658	0.721607067	0.211314467	0.115417991	0.129779594	0.13379411	0.188085332	0.322154715	3.33e-16	1360.1359.1357.1350.1347.1339.1299.1293.1264.1182.1142.863.646
Cre15.g637400.t1.p1	35.2	0.737651724	0.22819369	0.454642673	1.464311515	0.106605638	0.450323614	1.090681568	1.008819364	1.055061571	0.43677285	0.9930598	0.950394497	0.029715742	1360.1359.1357.1354.1353.1348.1343.1316.1303.1243.647
Cre01.g049600.t1.p1	1.1.4	-2.782214629	-0.494945017	-0.421645515	-0.634306737	-0.869420236	-1.011786204	1.770632188	0.364525843	0.180383862	nan	0.863136982	0.512851929	0.017328055	1360.1359.1342.1337.1327.1290.1180.1145.648
Cre16.g685400.t1.p1	26.22	-0.554838758	0.144063569	-0.131659607	-0.138140189	0.135410721	-0.275156369	0.20781961	0.331924131	0.402391987	0.49428684	0.312865493	0.325361481	0.025216251	1360.1359.1357.1350.1306.1296.1234.1130.933.649
Cre03.g152550.t1.p1	33.99	-0.536981574	-0.780620024	0.672130061	0.436068679	-2.105208429	0.428236834	1.22911478	0.719756462	0.730918108	0.693694391	0.423776999	0.356513983	0.01266767	1360.1359.1357.1354.1353.1348.1343.1316.1303.650
Cre05.g248450.t1.p1;Cre05.g248400.t1.p1	8.03	-2.002628404	-2.509214058	-2.590864982	-2.926491698	-2.467264491	-3.021083664	0.865329458	0.739118116	0.697788551	0.467544558	0.480305803	0.808527446	0.001198545	1360.1358.1355.1352.1345.1332.1319.1289.1184.948.651
Cre27.g775100.t1.p1	1.1.99.1	-0.291883921	0.985235378	1.244018149	0.720779658	0.442499383	0.572534505	0.122328994	0.83490955	0.736712625	0.685665168	0.76415395	0.592994153	0.009806093	1360.1359.1357.1350.1347.1339.1310.1249.1177.652
Cre05.g248500.t1.p1	21.1	-0.596256305	-0.421868185	-0.361082898	-0.028221331	-0.210725854	-0.113537807	0.239046198	0.102565487	0.144559687	0.587547431	0.25741199	0.248772252	0.00366313	1360.1359.1357.1354.1353.1328.1322.1278.1214.1171.1054.832.653
Cre16.g679500.t1.p1	9.1.2	-0.639497653	-1.079900696	-1.563225074	-0.799402172	-0.267829526	-0.270591709	0.529622581	0.244267953	nan	0.128376539	0.06073806	0.47169678	0.029842456	1360.1358.1356.1351.1338.1312.1265.1209.654
Cre16.g679500.t1.p1	9.1.1	-0.639497653	-1.079900696	-1.563225074	-0.799402172	-0.267829526	-0.270591709	0.529622581	0.244267953	nan	0.128376539	0.06073806	0.47169678	0.029842456	1360.1358.1356.1351.1338.1312.1265.1209.654
Cre26.g773800.t1.p1	35.2	-0.543162887	0.208138538	0.18533914	-0.271727727	0.390974332	0.165105613	0.269758743	0.308565098	0.334924684	0.716749199	0.142627118	0.110910155	0.000318374	1360.1359.1357.1350.1347.1339.1299.1259.1200.1164.655
Cre06.g252200.t1.p1	29.3.3	0.045852899	-0.116633471	-0.040969558	-0.065845205	0.116159999	0.189826624	0.042265133	0.185840013	0.076392222	0.136115939	0.131981376	0.12407566	0.000105079	1360.1358.1356.1351.1315.1282.1227.1095.957.760.656
Cre13.g565850.t1.p1	31.4	-0.253323601	0.01585554	0.066004254	0.063366491	0.035902804	0.040186161	0.225080964	0.045981316	0.10775319	0.272016214	0.146538378	0.120227694	0.000222789	1360.1359.1357.1354.1353.1328.1263.1140.1009.981.888.752.738.657
Cre17.g708300.t1.p1	29.5.11.20	0.050861461	0.09420983	0.288051899	0.142434575	0.520720666	0.265197088	0.140558231	0.219719327	0.11498628	0.337073167	0.185728541	0.210769924	0.000707082	1360.1359.1357.1354.1353.1328.1263.1213.1044.850.658
Cre02.g143200.t1.p1	29.1.07	-0.267352675	-0.484903832	-0.571343183	-0.29392608	-0.111595421	0.086800375	0.106548337	0.335235505	0.080096323	0.098470222	0.073086389	0.175674998	2.1e-11	1360.1358.1356.1351.1315.1269.1222.1153.1033.659
Cre12.g500500.t1.p1	17.3.1.2.02	-0.122139234	-0.548095318	-0.465620672	-0.430163781	-0.388506223	-0.221598809	0.127323964	0.143982755	0.045704837	0.129571688	0.074831601	0.061672938	9.5e-11	1360.1358.1356.1336.1330.1325.1285.1237.1157.1100.828.702.660
Cre01.g054650.t1.p1	35.2	0.010305847	1.191361666	1.690614437	2.225251884	1.827179498	-3.710375018	1.120929236	1.47133453	0.083718105	nan	0.122286656	0.839604607	0.005291721	1360.1358.1355.1352.1334.1320.661
Cre03.g149250.t1.p1	27.3.99	-0.279948157	-0.029618392	0.352468483	0.967042899	1.121262695	0.375878476	0.443148394	0.351159896	1.009057638	1.089482228	0.97978108	0.736299888	0.037496311	1360.1359.1357.1354.1353.1348.1300.1276.1196.662
Cre08.g368450.t1.p1	35.2	-0.25627307	0.02916068	-0.059182313	-0.141745502	-0.013745193	-0.230155831	0.197313083	0.045916779	0.17025522	0.172884412	0.109144504	0.267018549	0.005198789	1360.1359.1357.1354.1346.1307.1212.1096.1032.937.802.663
Cre13.g566700.t1.p1	27.1.1	0.154291003	0.046396158	0.132851686	1.094499329	-1.141927699	0.100709122	0.140745003	0.221592387	0.031238867	1.360406449	1.715588002	0.198594491	0.037076464	1360.1359.1357.1354.1353.1348.1343.1316.1303.1243.664
Cre13.g603500.t1.p1	35.2	-0.642394988	0.457122995	0.490460651	0.404941681	0.385804427	0.014555659	0.180254948	0.110833582	0.197185263	0.119427467	0.141348617	0.501937573	1.04e-13	1360.1359.1357.1350.1347.1339.1310.1271.1251.1203.1190.1020.856.665
Cre10.g456200.t1.p1	29.2.1.2.1.024	0.01880156	-0.224453702	-0.132477276	-0.195315779	-0.05046313	0.143950795	0.258555637	0.314396273	0.174031504	0.24054327	0.188571747	0.183028113	2.79e-05	1360.1358.1356.1351.1315.1282.1191.1072.1007.840.739.684.666
Cre-1.g2717046.t1.p1	1.1.2.2	0.129753383	0.015319211	0.073913066	-0.068174577	0.064792729	-0.082362079	0.169833699	0.114354631	0.134130904	0.1534157	0.172958165	0.10305128	0.015629711	1360.1358.1356.1336.1262.1189.1143.876.667
Cre03.g204550.t1.p1	23.3.2.01	-0.372004722	-0.633003468	-0.718827267	-0.509514843	-0.479911161	-0.236646442	0.220040896	0.431846049	0.279980684	0.150549478	0.301586184	0.361886675	0.029356541	1360.1358.1356.1351.1315.1282.1191.1038.992.836.668
Cre12.g508850.t1.p1	35.2	0.718219008	1.702412649	1.69548264	1.524613845	1.022384153	0.743839036	0.289019585	0.346098099	nan	0.210078835	0.230713188	0.11525427	0.00224904	1360.1359.1357.1350.1347.1321.1288.1231.1183.1061.669
Cre07.g318800.t1.p1	29.6.2.1	-2.77089622	0.363838027	0.168025243	0.023504957	-0.104177265	-0.445211784	0.773596307	0.628737391	0.575284922	0.772030698	0.682863555	0.794203038	0.0	1360.1359.1342.1337.1327.1290.1267.1175.1049.670
Cre07.g318800.t1.p1	20.2.1	-2.77089622	0.363838027	0.168025243	0.023504957	-0.104177265	-0.445211784	0.773596307	0.628737391	0.575284922	0.772030698	0.682863555	0.794203038	0.0	1360.1359.1342.1337.1327.1290.1267.1175.1049.670
Cre01.g004500.t1.p1	13.1.4.4.03	-0.351424498	-0.272320712	-0.235958292	0.081001118	0.450733779	0.488062996	0.043938162	0.101149191	0.120368037	0.100535637	0.525552534	0.525984183	4.62e-08	1360.1358.1356.1351.1338.1312.1301.1238.1206.1116.671
Cre06.g258750.t1.p1	13.1.4.4.01	-0.348850406	0.03743711	0.083732495	0.210282301	0.214484222	0.162778573	0.055530572	0.207273098	0.129596491	0.119203025	0.184344182	0.102143563	1.14e-11	1360.1359.1357.1350.1306.1296.1286.1253.1239.1176.1129.818.757.672
Cre07.g341600.t1.p1	29.6.2.6	-0.710021193	0.001097871	0.364327574	0.364598266	0.280921519	0.072261227	0.127973275	0.986209329	0.590329305	0.713646433	0.948338219	1.038911053	0.022944284	1360.1359.1357.1350.1347.1339.1310.1271.1251.1042.969.906.673
Cre07.g341600.t1.p1	29.9	-0.710021193	0.001097871	0.364327574	0.364598266	0.280921519	0.072261227	0.127973275	0.986209329	0.590329305	0.713646433	0.948338219	1.038911053	0.022944284	1360.1359.1357.1350.1347.1339.1310.1271.1251.1042.969.906.673
Cre03.g175200.t1.p1	29.3.3	-0.037800571	-0.063315563	-0.022418846	-0.11590117	0.074282125	0.286612291	0.144485051	0.067048299	0.078325507	0.110945073	0.089824245	0.474606681	0.007642793	1360.1358.1356.1351.1315.1282.1227.1134.1040.904.816.674
Cre08.g371650.t1.p1	35.2	0.13683999	0.593400905	0.683296024	0.373308855	0.324635023	0.276765533	0.32200803	0.394078088	0.057879328	0.317307739	0.306423205	0.166198317	0.044668045	1360.1359.1357.1354.1346.1307.1266.1248.1186.977.675
Cre31.g780700.t1.p1	31.6.1.8	-0.022144107	-0.334411977	-0.172529861	-0.395849936	-0.452030621	-0.215953579	0.193335572	0.351207918	0.61084738	0.252533665	0.286169332	0.121787312	0.025958607	1360.1358.1356.1336.1330.1325.1297.1244.1199.1127.963.676
Cre01.g061800.t1.p1	13.1.2.2	-0.491804345	0.103300899	0.298832123	0.206792689	0.248072729	0.188174352	0.13218046	0.064206851	0.233664488	0.082937745	0.203482992	0.159954455	3.7e-11	1360.1359.1357.1350.1306.1236.1192.944.913.831.677
Cre17.g700750.t1.p1	35.2	0.065889419	-0.102779474	-0.132837481	-0.164419617	0.245032157	0.590156069	0.340445261	0.30926278	0.371086779	0.263943036	0.459431207	0.54355246	0.001163967	1360.1358.1356.1351.1338.1312.1301.1238.1125.998.678
Cre12.g551800.t1.p1	23.3.3	-0.295317193	-0.345267129	-0.254374566	-0.210003636	-0.148648663	-0.144060642	0.111985302	0.114070095	0.077125884	0.103147155	0.102185429	0.103678466	0.000416207	1360.1359.1357.1354.1353.1328.1322.1252.1221.1077.741.679
Cre17.g734300.t1.p1	29.3.3	-0.216681511	-0.310247972	-0.245145599	-0.231946338	-0.187695359	0.009970758	0.208096211	0.13691219	0.114475845	0.087241183	0.217857839	0.107378286	0.022609621	1360.1358.1356.1351.1315.1282.1227.1095.957.783.735.680
